#{"t_start": 1702560315.4995313, "env_id": "None"}
r,l,t
0.045258,900,5.420533
0.056578,1001,10.768795
0.0,80,11.616419
0.014356,50,12.365834
0.084554,38,13.028047
0.022956,301,14.906901
0.021663,125,15.973952
0.007784,125,17.045648
0.011095,151,18.300417
0.0,123,19.378234
0.005087,598,22.587095
0.018173,150,23.767699
0.113146,424,26.19203
0.0,352,31.149983
0.02288,672,34.716314
0.009867,467,37.384917
0.002412,942,42.19119
0.001578,651,45.680839
0.0,65,46.482918
0.012689,82,47.343841
0.0,701,51.1059
0.0,763,57.95499
0.0,90,58.866625
0.0,557,61.930689
0.044074,425,64.38947
0.008583,426,66.838759
0.0,772,70.858241
0.0,734,74.721915
0.0,196,76.129461
0.0,452,81.588727
0.0,372,83.791414
0.015517,638,87.343118
0.0,713,91.398059
0.000375,51,92.127979
0.004974,395,94.663493
0.009984,51,95.425346
0.021403,111,96.496182
0.005089,232,98.138008
0.012416,1001,103.550284
0.009917,254,105.254437
0.0,448,111.135433
0.0,822,115.596379
0.0,385,117.984131
0.000172,322,120.007977
0.0,418,122.442771
0.0,554,125.480632
0.003577,73,126.303528
0.0,1001,131.381037
0.0,461,136.835753
0.0,290,138.669236
0.0,298,140.521793
0.0,893,145.160314
0.027336,933,149.931104
0.014669,379,152.141653
0.005156,1001,157.180452
0.0,259,161.775271
0.000431,346,163.833201
0.0,346,165.903047
0.0,525,168.798877
0.012612,175,170.072347
0.004623,92,170.985324
0.0,541,173.95829
0.034854,675,177.51158
0.0,232,179.049813
0.008486,1001,187.059827
0.0,70,187.875955
0.0,94,188.786684
0.010516,562,191.84737
0.0,1001,197.035655
0.01165,523,199.902053
0.0,550,202.932848
0.0,1001,208.067425
0.000473,447,213.513669
0.004855,1001,218.587435
0.0,128,219.666379
0.071767,1001,224.728669
0.0,358,226.8629
0.019756,310,228.755111
0.0,198,230.143794
0.0,1001,238.088026
0.0,619,241.402712
0.008276,1001,246.4863
0.0,66,247.317387
0.0,369,249.514411
0.012656,121,250.546469
0.010985,1001,255.606344
0.0,270,257.315294
0.000556,382,259.579621
0.0,69,260.375857
0.017616,219,264.792003
0.024924,185,266.133945
0.042856,257,267.798938
0.029384,649,271.265085
0.0,662,274.814197
0.0,508,277.643582
0.0,96,278.564473
0.01631,522,281.45171
0.0,359,283.586448
0.0,279,285.347528
0.0,117,286.379662
0.0,163,287.655057
0.009834,193,289.090577
0.0,253,293.664067
0.0,26,294.274598
0.063213,216,295.797191
0.0,108,296.771581
0.001417,251,298.418782
0.0,129,299.513531
0.012435,424,301.951035
0.002857,75,302.789567
0.006171,496,305.551562
0.013952,352,307.655239
0.0,604,310.915438
0.0,114,311.915743
0.006722,242,313.516447
0.001852,930,321.177125
0.019255,263,322.840835
0.000386,837,327.249487
0.0,72,328.120277
0.003316,125,329.246672
0.0,289,331.209295
0.010652,345,333.3787
0.071397,1001,338.707619
0.0,44,339.430518
0.022887,476,342.271811
0.01146,747,349.278937
0.0,571,352.47415
0.0,157,353.71835
0.01473,208,355.249643
0.005123,62,356.041615
0.063524,452,358.695681
0.087835,406,361.216702
0.0,337,363.540189
0.0,176,365.00033
0.026841,387,367.49819
0.0,517,370.646427
0.03165,424,373.359732
0.0,109,374.454499
0.0,152,378.782908
0.03196,65,379.583569
0.001106,134,380.783843
0.0,637,384.494525
0.008494,692,388.378837
